incident_severity,vehicle_claim,total_claim_amount,property_claim,authorities_contacted,injury_claim,fraud_reported
0,40698,60502,6601,2,13202,1
0,22834,33407,5708,0,4864,1
0,43655,56973,6658,1,6658,1
0,48222,68889,6888,1,13777,1
0,70503,99627,18114,2,11009,1
0,40257,58801,12362,1,6181,1
0,35196,45252,5028,1,5028,1
0,44381,73478,13813,1,15283,1
0,43352,60766,11609,1,5804,1
0,55734,76635,13933,1,6966,1
0,33687,54106,10209,2,10209,1
0,54182,75755,7190,2,14381,1
1,34502,43127,4312,0,4312,1
0,53592,76375,7594,3,15189,1
0,44912,64161,6416,2,12832,1
2,4245,5315,534,3,534,1
0,37949,54840,5630,0,11260,1
0,46847,64156,11539,2,5769,1
1,43701,57637,6967,2,6967,1
0,54437,74851,13609,2,6804,1
0,43983,71407,11039,2,16385,1
0,46532,59589,6528,1,6528,1
0,39817,59400,6527,2,13054,1
0,37568,51756,4729,2,9458,1
1,47569,59461,5946,1,5946,1
0,36140,54232,9046,0,9046,1
0,52778,65972,6597,1,6597,1
0,36425,51941,10344,2,5172,1
0,38083,48964,5440,1,5440,1
0,42242,63363,10560,1,10560,1
0,50869,68928,6019,3,12039,1
0,46800,64802,10794,1,7207,1
0,52300,74337,7345,2,14691,1
1,40374,55514,10093,1,5046,1
0,37714,51857,4714,2,9428,1
0,30138,41440,7534,1,3767,1
2,40566,55609,10029,1,5014,1
0,29490,40549,7372,0,3686,1
0,26954,36336,3850,1,5531,1
0,60136,90234,18516,0,11580,1
0,61315,84309,15328,2,7664,1
0,37657,53796,5379,1,10759,1
0,52465,69954,8744,0,8744,1
0,33017,44687,4127,0,7542,1
1,45928,60330,9601,0,4800,1
0,44076,71895,11562,1,16256,1
1,40122,53497,6687,0,6687,1
0,57843,79534,14460,0,7230,1
0,52269,74403,14755,1,7377,1
0,36737,47780,5521,1,5521,1
0,36509,51252,4914,2,9828,1
0,45458,71435,12988,1,12988,1
0,59749,82155,7468,1,14937,1
0,27234,36734,5952,1,3546,1
0,51297,63480,6091,3,6091,1
1,33484,47835,4783,1,9567,1
0,55112,75779,6889,2,13778,1
2,47464,59331,5933,1,5933,1
0,35279,50399,5039,1,10079,1
0,43476,55897,6210,0,6210,1
0,49345,74286,12470,2,12470,1
0,76233,100962,16486,2,8243,1
0,50364,76584,13109,1,13109,1
0,44290,60899,5536,2,11072,1
0,51185,71322,13424,1,6712,1
0,42454,64921,11233,1,11233,1
0,28493,36720,4173,1,4053,1
1,4384,6041,1030,3,626,1
0,25152,35899,3658,0,7088,1
0,41721,57844,10748,2,5374,1
0,40293,60787,7293,2,13200,1
1,67227,98190,15481,0,15481,1
1,68145,99231,15543,0,15543,1
1,3667,5227,717,3,842,1
0,30346,41726,7586,1,3793,1
1,4194,5539,524,3,820,1
0,52223,69630,8550,0,8857,1
0,33022,44784,4127,0,7634,1
0,37079,42918,5839,1,0,1
0,53341,66676,6667,1,6667,1
1,48411,74320,12954,2,12954,1
0,55574,74099,3705,1,14819,1
0,35328,54784,9727,2,9727,1
0,40688,58268,11719,2,5859,1
3,4307,5839,993,3,538,1
2,63724,87621,15931,1,7965,1
0,37552,53646,10729,2,5364,1
0,32600,44361,4075,2,7686,1
1,45324,60559,10156,0,5078,1
0,48305,70700,11197,1,11197,1
1,42883,57263,9586,2,4793,1
0,27999,35528,4029,1,3499,1
0,65635,90249,8204,0,16408,1
0,45354,61646,10861,0,5430,1
0,40599,56612,10675,2,5337,1
0,74373,107475,21249,1,11851,1
1,47005,63512,11004,1,5502,1
0,49434,75117,12841,2,12841,1
0,33754,48000,9497,1,4748,1
1,4342,5609,645,3,620,1
0,35804,53921,6326,1,11790,1
0,38569,49589,5509,1,5509,1
1,3361,4968,803,3,803,1
1,43859,57370,9746,2,3764,1
0,25017,35787,3645,0,7123,1
0,54322,74532,13644,1,6565,1
1,47663,57140,3112,1,6364,1
0,46243,70521,17671,0,6606,1
0,43085,63742,10328,1,10328,1
0,50714,72267,14368,2,7184,1
2,47266,59100,5917,1,5917,1
0,51397,68529,5710,1,11421,1
1,42992,55275,6141,1,6141,1
0,58115,71721,6802,0,6802,1
0,28256,35372,3558,1,3558,1
0,65389,96009,14273,2,16347,1
0,59310,71145,3921,2,7912,1
0,51624,70983,12906,3,6453,1
0,35674,49583,9272,1,4636,1
1,51479,68781,5767,3,11534,1
0,58417,73021,7302,1,7302,1
0,37697,51833,4712,2,9424,1
0,60514,83206,7564,1,15128,1
0,32272,41074,4767,3,4034,1
0,35693,48442,7650,3,5098,1
0,58446,68037,1448,1,8142,1
0,46394,59741,6993,1,6353,1
1,42577,54742,6082,2,6082,1
0,37722,53888,10777,2,5388,1
1,3767,5151,691,3,691,1
1,33671,48102,4810,2,9620,1
0,35862,53793,5977,1,11954,1
0,43833,56357,6261,0,6261,1
0,37968,46866,5424,1,3473,1
0,59673,80888,7071,1,14143,1
0,58924,83859,8311,0,16623,1
0,53390,75118,14485,1,7242,1
0,43816,70489,11428,2,15244,1
0,42942,60193,5750,2,11500,1
0,50629,63287,6328,1,6328,1
1,20722,27603,2960,0,3921,1
1,61614,84719,15403,2,7701,1
3,4277,5601,788,3,534,1
0,53073,74955,14587,1,7293,1
0,51988,71645,6552,1,13104,1
0,29411,40441,7352,0,3676,1
1,3299,4715,483,3,933,1
0,53055,68481,7712,0,7712,1
0,38003,54291,10858,2,5429,1
0,58286,74014,8442,2,7285,1
1,51349,70606,6418,2,12837,1
2,47285,59133,5923,1,5923,1
0,48402,69145,6914,2,13829,1
0,48178,70726,11273,1,11273,1
0,38622,55175,11035,1,5517,1
1,47913,58369,4212,1,6243,1
0,60425,90226,16373,0,13427,1
0,39116,53020,9269,0,4634,1
0,45456,64566,12740,0,6370,1
0,55568,71445,0,1,15876,1
0,46471,67437,13977,2,6988,1
1,3216,4807,918,3,672,1
0,51528,76071,12271,0,12271,1
0,37344,51708,4788,2,9576,1
0,61543,82305,6920,0,13840,1
0,51521,63930,6204,1,6204,1
0,62309,84732,7474,1,14948,1
3,4464,6354,1260,3,630,1
1,34612,54390,9889,2,9889,1
0,41757,60002,6081,2,12163,1
0,51383,64229,6422,1,6422,1
1,35913,42974,4808,0,2251,1
0,48939,68841,6634,2,13268,1
0,53686,74981,14196,1,7098,1
0,48556,70651,11047,1,11047,1
0,33118,47312,9462,1,4731,1
0,41522,59812,6096,3,12193,1
0,40006,55008,10001,2,5000,1
0,74258,98889,16421,3,8210,1
0,56780,78072,14195,0,7097,1
1,50954,68613,5886,2,11772,1
0,53788,69389,540,2,15059,1
0,51187,70448,12840,2,6420,1
0,51154,63943,6394,1,6394,1
0,51134,63918,6391,1,6391,1
0,76310,109447,20074,1,13062,1
0,33395,47662,9511,2,4755,1
0,49102,74295,12596,2,12596,1
2,47761,60490,6364,1,6364,1
0,35202,47325,6646,3,5477,1
0,49673,66505,11221,2,5610,1
1,45593,64916,6947,2,12375,1
0,43436,68257,12410,2,12410,1
1,4308,5492,591,3,591,1
0,28480,36365,3942,1,3942,1
1,2962,4625,815,3,846,1
0,74987,98242,10282,2,12972,1
0,42102,61825,9861,1,9861,1
0,47012,63458,10964,1,5482,1
1,25734,35874,5454,1,4685,1
0,35499,50713,5071,2,10142,1
0,41455,52798,5671,0,5671,1
2,61738,84815,15384,2,7692,1
2,47434,59293,5929,1,5929,1
0,45067,64382,6438,2,12876,1
0,39433,55416,10655,1,5327,1
0,51218,64023,6402,1,6402,1
1,47476,59766,6145,1,6145,1
0,53235,76050,7605,2,15210,1
0,42774,54995,6110,3,6110,1
0,30236,41575,7559,1,3779,1
1,40129,52926,6398,0,6398,1
0,48927,55879,6952,0,0,1
0,55001,75626,13750,2,6875,1
0,38288,50584,4098,0,8197,1
1,37141,43166,5186,0,837,1
0,46353,64489,12090,2,6045,1
0,60201,87245,11993,1,15050,1
0,46467,63892,11616,2,5808,1
0,38408,54869,10973,0,5486,1
0,45005,64294,6429,1,12858,1
0,49939,71550,10805,2,10805,1
0,58849,80918,14712,2,7356,1
1,43133,60057,5641,2,11282,1
0,47497,57649,3928,2,6224,1
0,42774,53906,5566,3,5566,1
0,50164,71663,14332,1,7166,1
1,2784,4060,795,3,480,1
0,30913,47581,4416,2,12251,1
0,48287,68981,6898,1,13796,1
1,33970,42879,4246,0,4663,1
0,35486,50694,5069,1,10138,1
0,30857,42429,7714,2,3857,1
0,75622,98995,15581,2,7790,1
0,34218,48883,4888,0,9776,1
0,50371,84781,15960,0,18449,1
0,58427,90642,19108,0,13106,1
0,55009,78173,7721,0,15442,1
0,49878,68583,6234,2,12469,1
0,44745,63110,6121,1,12242,1
0,33778,49520,4825,1,10915,1
0,51607,63869,6131,1,6131,1
0,51038,72197,14106,2,7053,1
1,4187,5573,523,3,861,1
0,52349,85737,16693,0,16693,1
0,53674,76678,7667,2,15335,1
0,48930,71817,6510,0,16376,1
0,23850,32793,5962,0,2981,1
0,48577,69395,6939,1,13879,1
3,3073,4764,878,3,813,1
1,39970,51392,5711,0,5711,1
1,2647,3782,756,3,378,1
0,42720,67131,12205,2,12205,1
1,3674,5121,723,3,723,1
0,21849,32040,5462,0,4729,1
0,54540,76517,7325,0,14651,1
0,53446,75261,14543,1,7271,1
0,58793,80840,14698,2,7349,1
0,51082,64517,6717,1,6717,1
0,50135,70250,10057,0,10057,1
0,55239,70767,7764,0,7764,1
1,33859,42984,4232,0,4892,1
0,37683,53833,5383,1,10766,1
0,51539,71914,13583,2,6791,1
0,74236,98300,11008,3,13054,1
1,59411,81690,14852,0,7426,1
0,35429,44337,4454,0,4454,1
0,44067,71848,11496,1,16285,1
1,32249,42154,5873,0,4031,1
0,53083,67092,7004,0,7004,1
0,39979,54135,9436,0,4718,1
0,63314,88491,9922,1,15254,1
0,26757,36791,6689,1,3344,1
0,37367,53381,10676,2,5338,1
0,33817,54543,7757,0,12969,1
2,42034,56622,9725,1,4862,1
0,52202,66851,7324,0,7324,1
1,33113,47304,9460,1,4730,1
0,48621,65207,8292,0,8292,1
0,37875,53277,10267,1,5133,1
0,65619,86829,7893,1,13316,1
0,55162,75847,13790,2,6895,1
1,46340,60100,9308,0,4451,1
0,65828,101592,17881,1,17881,1
0,35710,54047,6753,1,11582,1
0,42994,55278,6142,2,6142,1
2,63399,87174,15849,1,7924,1
0,72511,106791,20717,1,13562,1
1,61622,84730,15405,2,7702,1
0,39529,52434,6452,1,6452,1
0,50999,70124,12749,3,6374,1
0,49590,68374,6261,2,12523,1
1,47579,58552,5947,0,5025,1
0,34826,44510,4842,0,4842,1
0,46989,59845,6427,2,6427,1
0,52992,72864,6624,2,13248,1
0,27249,36308,6277,0,2781,1
0,28959,39819,7239,0,3619,1
1,65981,91283,16271,1,9031,1
1,46526,59072,6273,1,6273,1
1,47270,74415,13417,1,13728,1
0,44215,72620,12593,1,15811,1
0,45134,74592,13780,1,15676,1
0,50870,63588,6358,1,6358,1
0,38539,57808,12846,2,6423,1
0,38180,54960,5593,0,11186,1
0,48439,69199,6919,2,13839,1
0,50932,79866,21658,0,7276,1
0,22034,32684,5508,0,5140,1
0,50231,65510,8721,2,6557,1
1,62789,82372,6976,0,12605,1
1,46331,60041,8509,0,5200,1
1,26596,35726,5804,2,3324,1
1,2895,4466,827,3,744,1
1,40233,55437,10136,1,5068,1
0,34557,43980,4711,0,4711,1
0,35102,53854,9376,0,9376,1
0,44413,62412,5999,1,11999,1
0,39571,51026,5205,0,6250,1
1,2793,3990,631,3,565,1
1,44336,61894,5852,2,11704,1
0,21270,28538,4468,0,2800,1
0,29933,41158,7483,2,3741,1
0,55325,69157,6915,0,6915,1
0,27384,37653,6846,0,3423,1
0,35303,50433,5043,2,10086,1
0,38345,52966,9747,1,4873,1
1,48155,74854,13349,1,13349,1
0,49959,68694,6244,2,12489,1
0,26962,36510,6177,1,3370,1
0,38137,53038,9934,1,4967,1
0,42811,64875,11032,1,11032,1
1,4487,5769,641,3,641,1
0,53163,75947,7594,2,15189,1
0,49112,69135,13348,1,6674,1
0,35266,50380,5038,1,10076,1
0,67273,92996,8904,0,16818,1
0,48274,71581,16410,1,6896,1
0,37949,54212,10842,2,5421,1
0,42070,59959,8944,2,8944,1
0,48185,82603,14073,0,20345,1
0,39154,55457,10868,1,5434,1
0,54825,76108,7094,3,14188,1
0,46624,59945,6660,2,6660,1
0,53775,76822,7682,2,15364,1
0,54703,77986,7761,0,15522,1
1,66841,98019,15588,1,15588,1
0,55810,69203,6696,1,6696,1
1,64870,82475,7207,0,10396,1
0,28849,34878,3803,0,2225,1
1,4259,5642,575,3,808,1
0,45801,64573,12514,0,6257,1
0,47434,63245,10540,0,5270,1
0,30398,41798,7599,3,3799,1
0,49291,70416,7041,1,14083,1
2,46932,62168,10157,0,5078,1
0,48576,69394,6939,1,13878,1
0,37405,51432,4675,1,9351,1
1,3691,5251,707,3,852,1
0,51650,63839,6094,2,6094,1
0,22664,31448,5666,0,3117,1
0,48955,69935,6993,1,13987,1
0,32767,44814,4095,0,7950,1
0,35509,50728,5072,2,10145,1
1,61035,81477,13627,2,6813,1
0,35323,54566,8523,2,10719,1
0,38459,54942,10988,1,5494,1
0,46681,64187,11670,2,5835,1
0,44143,61305,5720,1,11441,1
0,44792,63969,6392,1,12784,1
0,38785,44964,5434,1,745,1
0,51703,76909,17819,0,7386,1
1,43408,60328,5639,2,11279,1
1,4338,5610,658,3,613,1
0,40637,54678,9360,2,4680,1
0,52838,71058,13847,2,4373,1
0,50389,76568,13089,1,13089,1
0,37168,47789,5310,1,5310,1
0,45641,64655,12676,0,6338,1
0,51579,71722,10071,2,10071,1
0,50316,71880,14376,1,7188,1
0,51179,63974,6397,1,6397,1
0,56914,71142,7114,0,7114,1
2,4329,5767,860,3,578,1
0,54995,75618,13748,2,6874,1
0,38053,54361,10872,1,5436,1
0,29164,39693,6801,0,3727,1
1,54900,76282,7127,2,14254,1
1,55458,75720,6182,2,14078,1
0,44004,60506,5500,2,11001,1
1,36148,54247,9049,0,9049,1
0,61344,81792,6816,0,13632,1
0,76390,99307,15189,3,7728,1
1,4410,6300,1260,3,630,1
1,33390,47700,9540,2,4770,1
2,33459,47202,9161,2,4580,1
0,48249,70711,11231,1,11231,1
0,52785,71639,7538,2,11315,1
0,38375,55067,5564,1,11128,1
1,43276,64207,10465,2,10465,1
0,50737,64629,6946,1,6946,1
0,33429,47418,9325,2,4662,1
1,58160,79970,7270,1,14540,1
0,53058,78319,18311,2,6949,1
0,51355,64194,6419,1,6419,1
0,41482,60166,6228,2,12456,1
1,42680,54874,6097,3,6097,1
1,47777,59721,5972,1,5972,1
1,44254,60849,5531,2,11063,1
0,57020,70869,6924,0,6924,1
0,53629,75008,14252,1,7126,1
0,65312,99493,17090,2,17090,1
0,40986,65825,11710,1,13128,1
0,35281,44219,4410,0,4527,1
0,39465,55175,10473,1,5236,1
1,59268,83852,8194,0,16389,1
0,48452,69218,6921,1,13843,1
0,46941,65218,9554,0,8721,1
0,59747,80431,6894,0,13788,1
1,33355,53880,10262,1,10262,1
0,46810,65240,12286,2,6143,1
0,50031,72179,15000,1,7147,1
0,57212,68786,0,2,11573,1
0,54336,74713,6792,2,13584,1
0,37699,51837,4712,2,9424,1
0,34773,43467,4346,0,4346,1
0,51670,64014,6172,1,6172,1
0,60404,82218,7271,0,14542,1
0,35315,44211,4414,0,4481,1
0,54558,71187,8314,1,8314,1
0,30215,41546,7553,1,3776,1
0,33126,44534,4343,2,7064,1
0,56686,77944,14171,1,7085,1
0,31652,52840,10464,0,10723,1
1,33628,46164,8318,2,4218,1
0,32939,53117,10089,1,10089,1
0,28346,35772,3712,1,3712,1
0,44359,60994,5544,2,11089,1
0,29827,41012,7456,2,3728,1
0,54294,74655,6786,2,13573,1
0,39406,50214,5403,1,5403,1
1,35000,55000,10000,2,10000,1
0,47359,63529,10780,1,5390,1
0,53413,70160,2080,2,14666,1
0,40370,51904,5767,0,5767,1
1,4173,5709,527,3,1009,1
0,41047,58639,11727,2,5863,1
0,36768,50557,9192,1,4596,1
2,62270,85621,15567,1,7783,1
1,51912,75687,11887,0,11887,1
0,45937,64503,12377,0,6188,1
1,45220,64601,6460,2,12920,1
0,40254,59400,6381,2,12763,1
0,47657,59572,5957,3,5957,1
0,52245,68771,8262,1,8262,1
0,39282,52306,6511,2,6511,1
2,65267,89742,16316,1,8158,1
1,47697,59622,5962,1,5962,1
0,69046,101472,18449,2,13976,1
0,35534,52393,5619,1,11239,1
0,65233,99169,16967,2,16967,1
1,40117,52810,6346,0,6346,1
0,32885,43905,4110,2,6909,1
0,44452,73851,14344,1,15054,1
0,35643,53464,5940,1,11881,1
1,47897,58685,4603,1,6184,1
0,35214,49204,9326,1,4663,1
1,45294,64706,6470,2,12941,1
2,69893,94655,16507,0,8253,1
1,46573,59067,6246,1,6246,1
0,52779,80703,20943,0,6981,1
0,49476,71466,10994,2,10994,1
0,50504,64869,7182,1,7182,1
0,58426,90646,19116,0,13103,1
0,32297,55107,9227,0,13581,1
0,32673,45037,4121,0,8242,1
1,38984,59761,12137,0,8640,1
0,51286,69201,5971,1,11943,1
0,61250,84219,7656,2,15312,1
1,44059,60582,5507,2,11014,1
0,50444,69360,6305,2,12611,1
0,50785,70501,13143,2,6571,1
2,48060,60075,6007,2,6007,1
0,59686,82068,7460,1,14921,1
0,53487,73545,6685,2,13371,1
0,38969,61028,10785,2,11273,1
0,65146,97269,16061,2,16061,1
1,40435,55162,9818,1,4909,1
1,4617,6193,916,3,659,1
3,3547,5019,969,3,501,1
0,46547,63362,11210,1,5605,1
1,55832,77966,7377,1,14755,1
1,4673,6206,866,3,667,1
0,55540,78289,7582,0,15165,1
0,44119,60664,5514,2,11029,1
0,34951,43702,4368,0,4382,1
0,54337,73503,14068,1,5097,1
0,65686,95534,13426,1,16421,1
0,58908,79391,6827,0,13655,1
1,3276,4701,489,3,936,1
0,25179,35926,3685,0,7060,1
0,47119,75934,14407,1,14407,1
0,59548,82629,7693,1,15387,1
0,40423,51972,5774,0,5774,1
0,49885,64990,7552,1,7552,1
0,43949,60510,5520,1,11040,1
0,58050,79819,14512,0,7256,1
0,63616,87472,7952,1,15904,1
0,30747,40456,5866,1,3843,1
1,43870,56555,6342,0,6342,1
1,47774,59794,6009,1,6009,1
0,45688,65268,13053,0,6526,1
0,68073,93161,8362,0,16724,1
0,45377,73739,11344,1,17016,1
3,4229,5295,536,3,529,1
0,25814,33538,4497,0,3226,1
0,38408,49893,3950,0,7534,1
0,44328,60952,11082,0,5541,1
1,70145,98571,13261,0,15164,1
0,40433,55596,10108,2,5054,1
0,59198,87704,13705,1,14799,1
0,42738,53570,5415,3,5415,1
1,46503,59074,6285,1,6285,1
0,47263,59079,5907,3,5907,1
0,38162,44012,5850,2,0,1
0,35611,54599,9493,1,9493,1
0,34202,48860,4886,0,9772,1
0,53900,76998,7699,2,15398,1
1,34311,42889,4288,0,4288,1
0,59541,81868,7442,2,14885,1
0,67209,97541,16802,3,13529,1
0,52036,71366,6443,2,12886,1
0,37676,51805,4709,2,9419,1
0,50252,68380,6042,1,12085,1
0,41852,65767,11957,1,11957,1
0,41953,62010,10028,2,10028,1
2,65773,90438,16443,1,8221,1
0,37325,52788,5154,2,10308,1
0,42251,53262,5505,0,5505,1
0,56273,81008,17701,1,7034,1
0,39511,55160,10432,1,5216,1
0,44320,60940,11080,0,5540,1
0,47429,57956,4375,2,6150,1
1,42288,57560,10181,2,5090,1
0,50264,65426,8516,2,6646,1
0,68341,105830,18744,1,18744,1
1,51267,76001,12367,0,12367,1
1,33924,42923,4240,0,4758,1
1,33242,46455,8808,1,4404,1
0,75745,105778,20022,1,10011,1
0,37076,51455,4793,2,9586,1
0,52520,72215,6565,2,13130,1
2,4508,6410,1268,3,634,1
0,44782,63716,6311,1,12622,1
1,43593,60382,5596,2,11192,1
0,50950,70056,6368,2,12737,1
0,38404,60102,11138,0,10559,1
2,64680,88935,16170,1,8085,1
0,48340,69057,6905,2,13811,1
0,55825,69217,6695,1,6695,1
0,35356,53947,9295,0,9295,1
0,37678,53826,10765,1,5382,1
0,38928,62385,16969,0,6488,1
2,47782,59727,5972,1,5972,1
2,47929,59912,5991,1,5991,1
0,53036,67220,7092,1,7092,1
0,51272,69945,9336,0,9336,1
0,38762,49974,5126,1,6085,1
0,45567,64297,12486,0,6243,1
1,4616,6426,1206,3,603,1
0,38780,55400,11080,0,5540,1
0,37114,53020,10604,2,5302,1
0,40151,54874,9815,2,4907,1
0,46836,64199,11574,2,5787,1
1,60589,82071,7160,1,14321,1
0,28385,35946,3780,1,3780,1
1,39574,59276,13134,0,6567,1
0,56583,70529,6972,0,6972,1
0,42485,53126,5320,0,5320,1
0,64114,88157,8014,0,16028,1
0,49073,68745,6557,2,13114,1
0,43554,55999,6222,1,6222,1
1,47341,58786,5462,1,5982,1
0,52005,63597,5795,2,5795,1
0,28978,38778,5963,0,3835,1
0,51577,63679,6050,2,6050,1
2,64936,89287,16234,1,8117,1
0,50896,68760,5954,1,11908,1
0,39371,55490,10746,0,5373,1
0,50589,63236,6323,2,6323,1
1,45359,64799,6479,2,12959,1
0,32163,55042,9284,0,13594,1
0,37881,51612,4576,2,9153,1
0,31155,41841,6791,0,3894,1
0,21857,32034,5464,0,4713,1
0,37667,51793,4708,1,9416,1
1,51889,74952,11531,0,11531,1
0,35524,53286,5920,0,11841,1
0,23992,34758,4154,0,6612,1
0,43673,56390,6358,0,6358,1
1,42532,54684,6076,2,6076,1
0,49296,76474,13588,2,13588,1
0,42020,64241,10706,1,11514,1
0,46302,59531,6614,1,6614,1
0,40854,58277,11615,2,5807,1
2,61594,84125,15020,2,7510,1
0,51987,63620,5816,2,5816,1
0,50368,79828,21586,0,7872,1
1,61201,82706,14336,2,7168,1
0,59074,83656,8193,1,16387,1
2,4363,6114,1167,3,583,1
1,36073,54110,8261,0,9775,1
1,42494,53117,5311,0,5311,1
0,57845,84631,13393,1,13393,1
0,49853,79263,13210,0,16199,1
0,55776,81062,18314,1,6972,1
1,44683,58735,7026,2,7026,1
0,54961,72580,2681,0,14937,1
0,47328,59623,6147,2,6147,1
0,38463,54948,10989,0,5494,1
0,38235,54989,5584,0,11168,1
0,53927,76877,7649,2,15299,1
0,75466,98930,15642,1,7821,1
0,44261,69553,12646,2,12646,1
0,50410,79839,21604,0,7824,1
2,66143,90946,16535,1,8267,1
0,52244,79870,20719,1,6906,1
0,50222,71746,7174,1,14349,1
0,34582,54716,10066,2,10066,1
0,37380,48147,5078,0,5688,1
0,58070,71686,6807,0,6807,1
0,38448,54926,10985,1,5492,1
0,60990,88097,13553,1,13553,1
0,51563,63900,6168,1,6168,1
0,36858,47389,5265,1,5265,1
0,51586,73695,14739,1,7369,1
0,50074,68852,12518,3,6259,1
0,29204,45466,7994,1,8266,1
0,49594,73108,11757,2,11757,1
0,59563,81899,7445,2,14890,1
0,51066,64527,6730,1,6730,1
1,46695,78829,20012,0,12121,1
0,35034,49056,9347,1,4673,1
2,46142,59126,6491,1,6491,1
0,37237,37353,58,2,58,1
0,49281,69611,13553,0,6776,1
0,34538,44405,4317,0,5549,1
0,68449,105300,19556,1,17293,1
0,53446,70069,14729,0,1892,1
0,50162,65691,9161,2,6367,1
0,57915,79633,14478,0,7239,1
1,4381,6004,997,3,625,1
1,34345,42931,4293,0,4293,1
0,51247,64059,6405,1,6405,1
0,65426,97392,15983,2,15983,1
0,44652,61530,5625,2,11251,1
0,54273,74625,6784,2,13568,1
0,40623,50792,5084,0,5084,1
0,36908,54334,5808,1,11617,1
0,37734,51885,4716,2,9433,1
1,34176,42754,4288,0,4288,1
1,35212,48417,8803,3,4401,1
0,51504,70818,12876,3,6438,1
1,39877,53170,6646,0,6646,1
0,41762,60343,9290,2,9290,1
1,39789,51158,5684,0,5684,1
1,42712,53390,5339,2,5339,1
0,58869,80944,14717,0,7358,1
0,41678,59846,6055,3,12111,1
0,34237,45412,6563,1,4612,1
0,36581,53428,5615,1,11231,1
0,40309,51826,5758,0,5758,1
1,43643,57385,6871,1,6871,1
0,27910,36727,4997,1,3818,1
0,54657,77952,7764,0,15529,1
1,40328,55451,10082,1,5041,1
0,28889,38338,5561,1,3887,1
0,49805,79370,13228,0,16335,1
0,61517,82303,6928,0,13856,1
0,51142,63776,6317,2,6317,1
0,38032,52640,9738,1,4869,1
1,20374,26949,2910,0,3664,1
1,39713,55424,10474,1,5237,1
0,44594,62960,6121,2,12243,1
0,51463,71846,6794,1,13588,1
0,38351,53040,9792,1,4896,1
0,45712,59950,2809,1,11428,1
0,62563,71535,7656,1,1315,1
0,60975,85233,8086,2,16172,1
0,39728,50367,5319,1,5319,1
0,37602,52005,4800,2,9601,1
0,44707,62179,5823,2,11647,1
2,46647,59114,6233,1,6233,1
0,50344,71223,10439,2,10439,1
0,35047,44278,4380,0,4850,1
0,35384,46478,5547,2,5547,1
1,4682,6159,808,3,668,1
1,4334,5676,743,3,598,1
0,22073,30015,5115,0,2826,1
0,50630,72329,14465,1,7232,1
1,48168,60162,6021,2,5972,1
0,58928,81026,14732,0,7366,1
0,45323,65405,13388,0,6694,1
0,51147,71967,6939,1,13879,1
0,38124,50999,4291,1,8583,1
1,63755,88922,16519,0,8647,1
0,53857,75210,14235,2,7117,1
1,52712,69093,3079,3,13300,1
0,54207,70051,15487,0,356,1
1,68305,98683,15189,0,15189,1
0,32772,45496,4241,0,8483,1
0,67717,94627,10586,0,16323,1
1,4706,6098,728,3,663,1
0,77506,111817,17769,1,16541,1
1,43328,56931,6801,3,6801,1
0,55591,72391,8400,2,8400,1
0,50285,71033,13831,0,6915,1
0,75903,99112,15472,2,7736,1
1,73777,98169,15659,0,8732,1
0,35956,53777,5940,1,11880,1
0,35228,50326,5032,1,10065,1
0,47837,64081,10828,1,5414,1
0,70844,99195,18035,2,10316,1
0,40745,60442,6565,2,13131,1
0,55131,75805,6891,2,13782,1
0,40538,56130,10394,2,5197,1
0,60216,82204,7329,0,14658,1
1,45129,59693,3281,1,11282,1
0,47440,66893,12968,2,6484,1
1,61524,84595,15381,2,7690,1
1,66879,82891,8476,0,7535,1
0,42229,53517,5643,2,5643,1
0,35855,53782,5975,0,11951,1
0,54633,76150,7172,3,14344,1
1,58459,79196,6912,0,13824,1
2,21643,28674,4107,1,2922,1
0,60775,90116,15835,0,13505,1
0,56266,77366,14066,0,7033,1
0,36616,52309,10461,2,5230,1
0,44841,71363,12212,1,14310,1
0,37352,53360,10672,2,5336,1
0,40288,54759,9647,2,4823,1
0,41554,64588,10764,1,12269,1
0,42505,63600,10547,1,10547,1
0,43930,70733,11418,2,15384,1
0,49799,66499,11133,2,5566,1
0,42971,55249,6138,2,6138,1
1,26334,36209,6583,2,3291,1
0,30463,41643,7372,0,3807,1
0,52258,71617,12588,2,6770,1
0,50183,65637,9029,2,6424,1
0,41695,59565,5956,2,11913,1
0,24521,35290,3891,0,6876,1
1,26176,35992,6544,2,3272,1
0,46716,58611,215,0,11679,1
0,34713,44484,4885,0,4885,1
1,43237,60153,5638,2,11277,1
0,45124,74603,14739,1,14739,1
0,54800,85244,15221,0,15221,1
1,42980,59992,5670,2,11341,1
0,53707,73934,6742,2,13484,1
0,52230,67838,7803,2,7803,1
0,35527,48909,8920,2,4460,1
0,40301,58762,12307,1,6153,1
0,48867,69811,6981,1,13962,1
0,43962,56404,6161,0,6280,1
0,36783,51261,4826,1,9652,1
1,43932,60407,5491,2,10983,1
0,44835,70152,18810,1,6506,1
0,21014,28070,4263,0,2791,1
0,46679,59751,6536,2,6536,1
0,49792,68464,6224,2,12448,1
0,46822,66281,12972,2,6486,1
0,41994,62368,10187,2,10187,1
0,48175,70683,15625,0,6882,1
0,36351,43000,5763,1,885,1
0,38632,55188,11037,1,5518,1
1,2961,4654,846,3,846,1
0,49450,70643,14128,0,7064,1
1,34436,43590,4577,0,4577,1
